what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1544535587683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544535588794
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1544535596692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1544535598048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1544535598162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544535598556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544535612446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544535634692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544535638381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544535665917
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544535666132
